,buyer,seller,state,Z
160,10201,15095,2,1.0
161,10171,14837,2,1.0
162,9985,14997,2,1.0
163,9947,14956,2,1.0
164,9997,14853,2,1.0
165,9846,14979,2,1.0
166,9907,14959,2,1.0
167,9908,10032,0,1.0
168,9987,9796,0,1.0
169,9925,10021,0,1.0
170,10145,9719,0,1.0
171,9975,9932,0,1.0
172,9890,10048,0,1.0
173,10026,10069,0,1.0
174,9908,10248,0,1.0
175,10104,9972,0,1.0
176,10160,9949,0,1.0
177,9976,9920,0,1.0
178,9756,10042,0,1.0
179,10078,9997,0,1.0
180,10031,10189,0,1.0
181,10063,10210,0,1.0
182,10108,9828,0,1.0
183,9906,9956,0,1.0
184,10000,10002,0,1.0
185,10047,9858,0,1.0
186,14924,10188,1,1.0
187,15197,9949,1,1.0
188,14954,10081,1,1.0
189,15078,10112,1,1.0
190,14837,9953,1,1.0
191,14896,10021,1,1.0
192,14951,9890,1,1.0
193,14801,10139,1,1.0
194,15071,9991,1,1.0
195,15097,9935,1,1.0
196,14908,10046,1,1.0
197,14932,10119,1,1.0
198,15022,10014,1,1.0
199,15217,10032,1,1.0
200,14939,10105,1,1.0
201,14857,9752,1,1.0
202,15111,10061,1,1.0
203,14956,10092,1,1.0
204,14912,9847,1,1.0
205,10001,10046,0,1.0
206,10015,10091,0,1.0
207,10095,9995,0,1.0
208,9744,9954,0,1.0
209,10122,10118,0,1.0
210,9880,14990,2,1.0
211,9997,14879,2,1.0
212,10076,15026,2,1.0
213,9875,14928,2,1.0
214,9926,14802,2,1.0
215,9995,15041,2,1.0
216,10061,15087,2,1.0
217,9956,14976,2,1.0
218,9919,15075,2,1.0
219,9952,15083,2,1.0
220,9914,15143,2,1.0
221,9953,15088,2,1.0
222,9943,10231,0,1.0
223,9903,9942,0,1.0
224,10094,10169,0,1.0
225,10074,9952,0,1.0
226,9972,10101,0,1.0
227,10067,10150,0,1.0
228,10149,9944,0,1.0
229,10016,9887,0,1.0
230,10187,10085,0,1.0
231,9742,9970,0,1.0
232,9973,9895,0,1.0
233,10103,10036,0,1.0
234,9957,10050,0,1.0
235,9998,9823,0,1.0
236,10081,9967,0,1.0
237,10045,10055,0,1.0
238,10045,10123,0,1.0
239,10117,9849,0,1.0
240,9904,9935,0,1.0
241,10039,9983,0,1.0
242,10111,10004,0,1.0
243,10094,10248,0,1.0
244,9959,10167,0,1.0
245,10027,10021,0,1.0
246,10028,9930,0,1.0
247,9858,10098,0,1.0
248,10033,10026,0,1.0
249,10002,9986,0,1.0
250,9958,10075,0,1.0
251,10006,10036,0,1.0
252,9946,9864,0,1.0
253,10027,10027,0,1.0
254,10019,9987,0,1.0
255,9966,10249,0,1.0
256,10078,9956,0,1.0
257,9825,9926,0,1.0
258,9932,9876,0,1.0
259,9993,9939,0,1.0
260,10019,10236,0,1.0
261,9938,10176,0,1.0
262,10136,9934,0,1.0
263,9972,9867,0,1.0
264,10118,9981,0,1.0
265,10003,10275,0,1.0
266,10066,10031,0,1.0
267,10035,9935,0,1.0
268,9814,9869,0,1.0
269,9867,10114,0,1.0
270,10162,10087,0,1.0
271,10148,9915,0,1.0
272,9944,9907,0,1.0
273,9985,9934,0,1.0
274,10009,10008,0,1.0
275,10063,9892,0,1.0
276,9896,10125,0,1.0
277,9950,9880,0,1.0
278,10025,9859,0,1.0
279,10055,9771,0,1.0
280,9986,9858,0,1.0
281,10040,9867,0,1.0
282,9919,9976,0,1.0
283,14933,10011,1,1.0
284,14996,10048,1,1.0
285,15118,10077,1,1.0
286,15038,10081,1,1.0
287,9967,15145,2,1.0
288,10103,14792,2,1.0
289,10103,14765,2,1.0
290,9942,14890,2,1.0
291,9968,14725,2,1.0
292,9969,15060,2,1.0
293,9812,15072,2,1.0
294,10025,14905,2,1.0
295,9967,14961,2,1.0
296,9737,15059,2,1.0
297,10092,14825,2,1.0
298,9820,15062,2,1.0
299,9930,15002,2,1.0
300,9978,14982,2,1.0
301,10169,15067,2,1.0
302,10079,14876,2,1.0
303,10115,15105,2,1.0
304,10002,14935,2,1.0
305,10017,14732,2,1.0
306,9909,14863,2,1.0
307,9925,15037,2,1.0
308,9992,15097,2,1.0
309,10216,15049,2,1.0
310,10048,15034,2,1.0
311,9997,15092,2,1.0
312,9903,14906,2,1.0
313,9851,14916,2,1.0
314,10258,14922,2,1.0
315,9955,14840,2,1.0
316,10125,14961,2,1.0
317,9909,15047,2,1.0
318,9984,14992,2,1.0
319,9984,15006,2,1.0
320,10066,15328,2,1.0
321,9978,14972,2,1.0
322,10045,14978,2,1.0
323,9960,15271,2,1.0
324,10057,15129,2,1.0
325,9993,14959,2,1.0
326,10070,15137,2,1.0
327,10098,15088,2,1.0
328,9927,14947,2,1.0
329,10056,14893,2,1.0
330,9943,14969,2,1.0
331,15260,10023,1,1.0
332,14922,10000,1,1.0
333,15024,10036,1,1.0
334,9986,10059,0,1.0
335,9878,14933,2,1.0
336,9960,14823,2,1.0
337,9963,15212,2,1.0
338,9943,14898,2,1.0
339,10163,15024,2,1.0
340,9950,14933,2,1.0
341,9962,15010,2,1.0
342,9945,15058,2,1.0
343,9951,14872,2,1.0
344,10007,14718,2,1.0
345,10071,15216,2,1.0
346,10060,14983,2,1.0
347,10066,15220,2,1.0
348,10096,14766,2,1.0
349,9924,15094,2,1.0
350,9923,15126,2,1.0
351,10043,15142,2,1.0
352,9848,15025,2,1.0
353,10028,14793,2,1.0
354,9960,9934,0,1.0
355,9950,10252,0,1.0
356,9944,9901,0,1.0
357,10100,9809,0,1.0
358,9996,9957,0,1.0
359,9990,10056,0,1.0
360,10007,9967,0,1.0
361,10037,9970,0,1.0
362,10023,10106,0,1.0
363,10085,10010,0,1.0
364,10259,10085,0,1.0
365,10057,9856,0,1.0
366,10160,10074,0,1.0
367,10103,10042,0,1.0
368,10173,9995,0,1.0
369,10218,9985,0,1.0
370,10025,10024,0,1.0
371,10026,10119,0,1.0
372,10206,9858,0,1.0
373,10217,9915,0,1.0
374,15075,9961,1,1.0
375,10006,9972,0,1.0
376,10073,10053,0,1.0
377,9878,10313,0,1.0
378,10119,9906,0,1.0
379,9968,9972,0,1.0
380,9778,10118,0,1.0
381,10051,9956,0,1.0
382,10191,9918,0,1.0
383,9705,9909,0,1.0
384,9999,9927,0,1.0
385,10060,10049,0,1.0
386,9938,10116,0,1.0
387,10135,10095,0,1.0
388,9837,10116,0,1.0
389,9933,10048,0,1.0
390,9940,9919,0,1.0
391,10068,10219,0,1.0
392,10195,9934,0,1.0
393,9897,9922,0,1.0
394,10093,10016,0,1.0
395,10044,9922,0,1.0
396,9986,9942,0,1.0
397,10242,10069,0,1.0
398,9909,10116,0,1.0
399,9902,9989,0,1.0
400,10060,9853,0,1.0
401,9925,9968,0,1.0
402,10295,9907,0,1.0
403,9979,9974,0,1.0
404,10002,10032,0,1.0
405,9879,9982,0,1.0
406,9861,10040,0,1.0
407,10017,9936,0,1.0
408,10006,10119,0,1.0
409,10090,10062,0,1.0
410,10046,9791,0,1.0
411,10048,9976,0,1.0
412,9885,9939,0,1.0
413,9951,10052,0,1.0
414,9948,10041,0,1.0
415,10051,9905,0,1.0
416,9961,10011,0,1.0
417,10085,9894,0,1.0
418,9957,10015,0,1.0
419,10046,9930,0,1.0
420,9975,9863,0,1.0
421,9891,15278,2,1.0
422,14831,9925,1,1.0
423,14995,9968,1,1.0
424,14979,10149,1,1.0
425,14940,10062,1,1.0
426,14913,10009,1,1.0
427,14995,10057,1,1.0
428,14793,9882,1,1.0
429,15168,9849,1,1.0
430,14964,10082,1,1.0
431,15013,9990,1,1.0
432,14908,10129,1,1.0
433,15019,10001,1,1.0
434,15010,9984,1,1.0
435,15119,9938,1,1.0
436,15122,10113,1,1.0
437,15092,9965,1,1.0
438,15033,9940,1,1.0
439,14937,10016,1,1.0
440,14938,10026,1,1.0
441,14875,9960,1,1.0
442,15002,10029,1,1.0
443,15090,9889,1,1.0
444,15103,10059,1,1.0
445,14838,10007,1,1.0
446,9961,14883,2,1.0
447,9964,15005,2,1.0
448,9848,14974,2,1.0
449,10075,14776,2,1.0
450,9924,15010,2,1.0
451,10043,15105,2,1.0
452,9981,15059,2,1.0
453,10030,15222,2,1.0
454,9949,15209,2,1.0
455,10080,15071,2,1.0
456,9934,14990,2,1.0
457,9952,14875,2,1.0
458,9900,14869,2,1.0
459,10008,15238,2,1.0
460,10025,15121,2,1.0
461,14930,10058,1,1.0
462,14806,10113,1,1.0
463,15187,9925,1,1.0
464,15007,9919,1,1.0
465,14946,10021,1,1.0
466,15092,9978,1,1.0
467,14786,10029,1,1.0
468,14903,9917,1,1.0
469,15074,10180,1,1.0
470,14893,10062,1,1.0
471,15017,10034,1,1.0
472,15096,9880,1,1.0
473,14946,9962,1,1.0
474,15085,9932,1,1.0
475,14928,10172,1,1.0
476,15114,9818,1,1.0
477,14836,9946,1,1.0
478,14859,9894,1,1.0
479,15065,10040,1,1.0
480,14967,9866,1,1.0
481,15145,10009,1,1.0
482,15208,10091,1,1.0
483,15000,10064,1,1.0
484,15071,9997,1,1.0
485,14940,9902,1,1.0
486,9928,9952,0,1.0
487,10057,9889,0,1.0
488,9922,9896,0,1.0
489,10054,10013,0,1.0
490,10001,9980,0,1.0
491,10113,9893,0,1.0
492,9925,10006,0,1.0
493,9970,9976,0,1.0
494,9806,9819,0,1.0
495,9976,10061,0,1.0
496,10079,10096,0,1.0
497,9921,9927,0,1.0
498,10018,9985,0,1.0
499,9959,9978,0,1.0
500,9944,9934,0,1.0
501,10037,10048,0,1.0
502,9965,14860,2,1.0
503,10041,14716,2,1.0
504,9937,15151,2,1.0
505,10078,9829,0,1.0
506,9965,10070,0,1.0
507,10188,10025,0,1.0
508,15132,10027,1,1.0
509,15031,9929,1,1.0
510,15327,10033,1,1.0
511,14931,9962,1,1.0
512,15016,10021,1,1.0
513,14971,10004,1,1.0
514,14880,9929,1,1.0
515,14892,9985,1,1.0
516,15162,10103,1,1.0
517,14987,10180,1,1.0
518,15149,10206,1,1.0
519,14997,10131,1,1.0
520,14910,10108,1,1.0
521,14854,10036,1,1.0
522,15076,9956,1,1.0
523,15057,9862,1,1.0
524,9975,15090,2,1.0
525,9838,15113,2,1.0
526,9970,15039,2,1.0
527,10045,14706,2,1.0
528,9867,15182,2,1.0
529,10034,10132,0,1.0
530,10111,10034,0,1.0
531,10016,9999,0,1.0
532,9934,9947,0,1.0
533,10095,9961,0,1.0
534,9891,9955,0,1.0
535,9894,10068,0,1.0
536,10073,10039,0,1.0
537,10243,9765,0,1.0
538,10017,9926,0,1.0
539,10086,10038,0,1.0
540,10011,10071,0,1.0
541,10050,9932,0,1.0
542,9908,10014,0,1.0
543,9938,14997,2,1.0
544,14966,9938,1,1.0
545,15012,9801,1,1.0
546,15119,10139,1,1.0
547,14940,10120,1,1.0
548,14916,10029,1,1.0
549,15213,10002,1,1.0
550,14939,9806,1,1.0
551,15147,9940,1,1.0
552,14732,10078,1,1.0
553,15091,10040,1,1.0
554,15013,10229,1,1.0
555,15126,9970,1,1.0
556,15063,9971,1,1.0
557,14955,10015,1,1.0
558,15079,10096,1,1.0
559,14886,10012,1,1.0
560,14963,9973,1,1.0
561,14951,10106,1,1.0
562,15036,10128,1,1.0
563,15116,9905,1,1.0
564,15010,9990,1,1.0
565,15073,10018,1,1.0
566,15049,9963,1,1.0
567,14859,10022,1,1.0
568,15066,10135,1,1.0
569,15099,9896,1,1.0
570,14939,9794,1,1.0
571,15086,9974,1,1.0
572,10059,10134,0,1.0
573,10105,9906,0,1.0
574,9921,9945,0,1.0
575,9937,10055,0,1.0
576,14993,10099,1,1.0
577,14933,10140,1,1.0
578,14977,9907,1,1.0
579,15073,10076,1,1.0
580,15162,10022,1,1.0
581,14992,9976,1,1.0
582,14885,9972,1,1.0
583,14892,9983,1,1.0
584,14971,10109,1,1.0
585,15063,9990,1,1.0
586,14954,10039,1,1.0
587,15111,10144,1,1.0
588,15076,9914,1,1.0
589,15075,10123,1,1.0
590,15031,9891,1,1.0
591,14924,10076,1,1.0
592,14936,9877,1,1.0
593,14958,10107,1,1.0
594,14974,9935,1,1.0
595,15112,10032,1,1.0
596,14962,9831,1,1.0
597,14943,10040,1,1.0
598,15145,10120,1,1.0
599,14881,9940,1,1.0
600,15175,10153,1,1.0
601,15099,9944,1,1.0
602,15077,9955,1,1.0
603,14880,9745,1,1.0
604,15126,10026,1,1.0
605,14812,10038,1,1.0
606,15047,10136,1,1.0
607,14846,10048,1,1.0
608,9928,15021,2,1.0
609,10188,15064,2,1.0
610,9990,14918,2,1.0
611,10180,15003,2,1.0
612,9930,14829,2,1.0
613,10258,14982,2,1.0
614,10199,15107,2,1.0
615,10047,15181,2,1.0
616,9977,15037,2,1.0
617,9903,14944,2,1.0
618,10076,15309,2,1.0
619,9972,14967,2,1.0
620,9964,14975,2,1.0
621,9990,14919,2,1.0
622,10123,14877,2,1.0
623,10086,9899,0,1.0
624,9909,10087,0,1.0
625,14955,10161,1,1.0
626,14989,10194,1,1.0
627,14932,9962,1,1.0
628,15162,10016,1,1.0
629,15015,10061,1,1.0
630,14945,10032,1,1.0
631,14826,10100,1,1.0
632,15169,9857,1,1.0
633,14941,10099,1,1.0
634,15183,9873,1,1.0
635,14843,9900,1,1.0
636,15043,10167,1,1.0
637,15159,9922,1,1.0
638,14968,9891,1,1.0
639,14949,10047,1,1.0
640,14973,10131,1,1.0
641,15065,10097,1,1.0
642,14743,10043,1,1.0
643,14920,9883,1,1.0
644,10079,14939,2,1.0
645,10030,14882,2,1.0
646,9906,14914,2,1.0
647,10067,15074,2,1.0
648,9855,15043,2,1.0
649,15078,9942,1,1.0
650,14921,9878,1,1.0
651,15253,10012,1,1.0
652,9954,10107,0,1.0
653,9999,10005,0,1.0
654,9945,9968,0,1.0
655,10110,10074,0,1.0
656,10003,9997,0,1.0
657,9813,9918,0,1.0
658,10069,9991,0,1.0
659,10068,10000,0,1.0
660,9870,9794,0,1.0
661,10162,10083,0,1.0
662,10020,10015,0,1.0
663,9956,10050,0,1.0
664,9956,9988,0,1.0
665,10118,10049,0,1.0
666,9843,9934,0,1.0
667,10156,9943,0,1.0
668,10193,9971,0,1.0
669,10060,9918,0,1.0
670,10007,10037,0,1.0
671,10031,10044,0,1.0
672,9894,10075,0,1.0
673,10011,9976,0,1.0
674,10069,10033,0,1.0
675,9984,10034,0,1.0
676,9955,9973,0,1.0
677,10106,9875,0,1.0
678,9984,10154,0,1.0
679,10147,9988,0,1.0
680,10078,9998,0,1.0
681,10131,9897,0,1.0
682,9821,10111,0,1.0
683,9843,10003,0,1.0
684,10082,10095,0,1.0
685,15005,10056,1,1.0
686,15136,10105,1,1.0
687,10179,9990,0,1.0
688,10028,9979,0,1.0
689,9922,10090,0,1.0
690,10013,10064,0,1.0
691,10031,9941,0,1.0
692,9862,9881,0,1.0
693,10093,9970,0,1.0
694,9849,9912,0,1.0
695,9904,10041,0,1.0
696,10180,9897,0,1.0
697,15038,9922,1,1.0
698,14976,9957,1,1.0
699,15124,10010,1,1.0
700,14956,10115,1,1.0
701,14850,10049,1,1.0
702,14997,10365,1,1.0
703,15271,10087,1,1.0
704,15020,10017,1,1.0
705,14838,10040,1,1.0
706,14961,9762,1,1.0
707,15072,9892,1,1.0
708,15054,10023,1,1.0
709,9988,14919,2,1.0
710,9973,15235,2,1.0
711,15014,9808,1,1.0
712,15024,10020,1,1.0
713,15070,9956,1,1.0
714,15100,10055,1,1.0
715,15122,9924,1,1.0
716,14956,9938,1,1.0
717,15214,9879,1,1.0
718,14953,9868,1,1.0
719,15092,9912,1,1.0
720,14946,10012,1,1.0
721,14963,9947,1,1.0
722,15210,9992,1,1.0
723,15105,10008,1,1.0
724,15259,10087,1,1.0
725,15141,10056,1,1.0
726,14927,10115,1,1.0
727,15112,10171,1,1.0
728,15085,9846,1,1.0
729,14958,10080,1,1.0
730,15183,10087,1,1.0
731,15031,10080,1,1.0
732,15053,10017,1,1.0
733,14991,9850,1,1.0
734,15120,10095,1,1.0
735,10030,9927,0,1.0
736,9983,9915,0,1.0
737,10069,10072,0,1.0
738,9966,14947,2,1.0
739,9896,10075,0,1.0
740,9942,9905,0,1.0
741,10183,10043,0,1.0
742,10105,10034,0,1.0
743,9989,10027,0,1.0
744,9938,10067,0,1.0
745,9977,10033,0,1.0
746,10005,9809,0,1.0
747,15056,10094,1,1.0
748,14990,9906,1,1.0
749,14944,10049,1,1.0
750,15136,9897,1,1.0
751,15005,10194,1,1.0
752,15067,10063,1,1.0
753,15112,9953,1,1.0
754,15017,10131,1,1.0
755,15194,10029,1,1.0
756,14955,9883,1,1.0
757,14851,9789,1,1.0
758,14934,9999,1,1.0
759,14893,9958,1,1.0
760,15001,10025,1,1.0
761,14890,10105,1,1.0
762,14935,9955,1,1.0
763,14994,9817,1,1.0
764,14833,9961,1,1.0
765,15075,10101,1,1.0
766,15110,10096,1,1.0
767,15106,9995,1,1.0
768,15062,10150,1,1.0
769,15291,9974,1,1.0
770,15093,9850,1,1.0
771,14898,10133,1,1.0
772,15010,9859,1,1.0
773,15193,9943,1,1.0
774,15124,9944,1,1.0
775,14824,10218,1,1.0
776,14877,10079,1,1.0
777,15061,10051,1,1.0
778,15027,10016,1,1.0
779,15123,10146,1,1.0
780,9992,10071,0,1.0
781,9971,10215,0,1.0
782,9956,9933,0,1.0
783,10258,10033,0,1.0
784,10284,10064,0,1.0
785,10049,9946,0,1.0
786,9970,10063,0,1.0
787,9862,9923,0,1.0
788,10057,9935,0,1.0
789,10007,9949,0,1.0
790,10126,10014,0,1.0
791,9976,9980,0,1.0
792,10070,10004,0,1.0
793,10046,10033,0,1.0
794,10124,10010,0,1.0
795,9851,10108,0,1.0
796,10061,10054,0,1.0
797,9925,10077,0,1.0
798,9968,9930,0,1.0
799,10004,10113,0,1.0
800,10031,9987,0,1.0
801,10109,10142,0,1.0
802,10003,9920,0,1.0
803,10069,9955,0,1.0
804,10156,10222,0,1.0
805,9803,9999,0,1.0
806,10056,10099,0,1.0
807,9908,10020,0,1.0
808,9982,9936,0,1.0
809,10046,10019,0,1.0
810,15189,9978,1,1.0
811,15145,9853,1,1.0
812,15215,9813,1,1.0
813,14933,10064,1,1.0
814,15109,10047,1,1.0
815,15017,9957,1,1.0
816,14814,9974,1,1.0
817,15248,10083,1,1.0
818,15205,10203,1,1.0
819,15058,10061,1,1.0
820,15002,10057,1,1.0
821,14944,9998,1,1.0
822,14931,10000,1,1.0
823,14957,9987,1,1.0
824,15347,10058,1,1.0
825,14982,9937,1,1.0
826,15005,9894,1,1.0
827,14844,9996,1,1.0
828,15253,10178,1,1.0
829,14950,9925,1,1.0
830,15274,10030,1,1.0
831,10028,14964,2,1.0
832,9815,14869,2,1.0
833,10070,14803,2,1.0
834,9898,15091,2,1.0
835,9893,15143,2,1.0
836,10090,15174,2,1.0
837,9907,14975,2,1.0
838,9980,15090,2,1.0
839,10026,15214,2,1.0
840,9745,14858,2,1.0
841,10087,15037,2,1.0
842,9987,15067,2,1.0
843,9971,15166,2,1.0
844,9911,14897,2,1.0
845,9892,15143,2,1.0
846,10063,14894,2,1.0
847,10014,15128,2,1.0
848,9946,14923,2,1.0
849,9943,14837,2,1.0
850,10009,15117,2,1.0
851,9881,14879,2,1.0
852,10146,15185,2,1.0
853,10124,15112,2,1.0
854,9892,14895,2,1.0
855,10047,15283,2,1.0
856,10064,15013,2,1.0
857,9999,15082,2,1.0
858,9950,14935,2,1.0
859,10015,14843,2,1.0
860,10154,14874,2,1.0
861,9870,15120,2,1.0
862,10278,9983,0,1.0
863,9982,10100,0,1.0
864,10075,9969,0,1.0
865,10022,10164,0,1.0
866,9908,10059,0,1.0
867,9997,10109,0,1.0
868,9907,10123,0,1.0
869,10087,9806,0,1.0
870,10045,9844,0,1.0
871,9850,9814,0,1.0
872,10154,9830,0,1.0
873,10037,10078,0,1.0
874,10087,10095,0,1.0
875,10125,9907,0,1.0
876,9971,9963,0,1.0
877,10140,10034,0,1.0
878,9912,9917,0,1.0
879,10087,9972,0,1.0
880,9907,9984,0,1.0
881,9920,10018,0,1.0
882,9867,10100,0,1.0
883,10069,10040,0,1.0
884,9973,9959,0,1.0
885,9905,9983,0,1.0
886,9937,9871,0,1.0
887,10051,9972,0,1.0
888,10121,9793,0,1.0
889,9923,10003,0,1.0
890,10003,9796,0,1.0
891,10099,10041,0,1.0
892,9910,9996,0,1.0
893,10015,9980,0,1.0
894,9922,10060,0,1.0
895,9993,10017,0,1.0
896,10099,9994,0,1.0
897,10091,10096,0,1.0
898,10046,10068,0,1.0
899,9990,9968,0,1.0
900,9943,10133,0,1.0
901,9959,10051,0,1.0
902,9880,9914,0,1.0
903,10146,10062,0,1.0
904,9932,9972,0,1.0
905,9899,9981,0,1.0
906,10047,9882,0,1.0
907,14969,9936,1,1.0
908,15284,10061,1,1.0
909,14920,9730,1,1.0
910,15039,9996,1,1.0
911,15066,9928,1,1.0
912,15140,9912,1,1.0
913,15066,9881,1,1.0
914,15045,10063,1,1.0
915,14852,9882,1,1.0
916,15031,10007,1,1.0
917,14964,10008,1,1.0
918,14853,9845,1,1.0
919,14897,9909,1,1.0
920,14886,9829,1,1.0
921,15003,9967,1,1.0
922,15073,10007,1,1.0
923,15075,10065,1,1.0
924,14915,9905,1,1.0
925,14879,9885,1,1.0
926,14877,10012,1,1.0
927,14918,10133,1,1.0
928,14953,10032,1,1.0
929,15076,9892,1,1.0
930,14929,10038,1,1.0
931,10090,10009,0,1.0
932,10028,10076,0,1.0
933,9920,10073,0,1.0
934,10050,10004,0,1.0
935,9899,9945,0,1.0
936,10001,10093,0,1.0
937,9942,10202,0,1.0
938,10110,10018,0,1.0
939,9963,10005,0,1.0
940,10131,9911,0,1.0
941,10179,10147,0,1.0
942,9849,9966,0,1.0
943,10023,9876,0,1.0
944,10116,9934,0,1.0
945,9941,10088,0,1.0
946,9934,10050,0,1.0
947,10005,9951,0,1.0
948,9983,10122,0,1.0
949,9924,10005,0,1.0
950,9985,9977,0,1.0
951,9799,9984,0,1.0
952,10104,9993,0,1.0
953,9817,9997,0,1.0
954,14915,9938,1,1.0
955,14809,9802,1,1.0
956,14916,9947,1,1.0
957,15154,9902,1,1.0
958,14969,9976,1,1.0
959,14907,10079,1,1.0
960,15105,10067,1,1.0
961,14922,9853,1,1.0
962,15096,10183,1,1.0
963,15072,10143,1,1.0
964,14969,9931,1,1.0
965,14904,9894,1,1.0
966,15135,10041,1,1.0
967,14999,10124,1,1.0
968,14929,10095,1,1.0
969,15144,10032,1,1.0
970,9837,9647,0,1.0
971,10233,10080,0,1.0
972,10065,10005,0,1.0
973,10032,9922,0,1.0
974,10201,10011,0,1.0
975,10111,9996,0,1.0
976,10011,9942,0,1.0
977,10138,10001,0,1.0
978,10031,10072,0,1.0
979,9938,10092,0,1.0
980,10052,9750,0,1.0
981,10099,9952,0,1.0
982,10013,15036,2,1.0
983,10199,15156,2,1.0
984,9986,14972,2,1.0
985,9933,15063,2,1.0
986,9927,15029,2,1.0
987,10071,15206,2,1.0
988,9973,14963,2,1.0
989,10018,15057,2,1.0
990,10030,14723,2,1.0
991,10163,15120,2,1.0
992,10142,15005,2,1.0
993,10070,14957,2,1.0
994,9844,14906,2,1.0
995,9796,14872,2,1.0
996,9839,15267,2,1.0
997,9977,15075,2,1.0
