,buyer,seller,state,Z
205,9151,9411,0,0.9268309494684066
206,15626,10381,1,1.0390689410102223
207,12896,12910,0,1.2915172083774922
208,9355,9236,0,0.928486922915277
209,5613,5765,0,0.5678040478549631
210,9176,9172,0,0.91526894376719
211,10727,10727,0,1.0807892855065167
212,8116,8100,0,0.7981727958167002
213,8170,8112,0,0.8240154917164225
214,6177,6023,0,0.6090157011724608
215,19152,12844,1,1.2908978576650634
216,10035,6649,1,0.6690105688185568
217,13632,20296,2,1.3658285530294414
218,8087,12240,2,0.81864916483565
219,15252,23177,2,1.5288861605460486
220,11075,16432,2,1.1063306089812395
221,13230,19846,2,1.3089075199685445
222,9586,14257,2,0.9576465022685392
223,12095,8270,1,0.8138978188505634
224,13490,13382,0,1.3578323229996974
225,5272,5484,0,0.5440747692777077
226,10997,16167,2,1.081236349452754
227,6128,9259,2,0.6139230863563407
228,10166,15283,2,1.0139508211356205
229,14445,21191,2,1.418474619631244
230,11000,16720,2,1.0972735608433963
231,9834,10020,0,0.9758718451831427
232,8259,8150,0,0.8222172813462281
233,17220,17067,0,1.7091102951857622
234,8791,8694,0,0.885796127808596
235,9469,6439,1,0.6290322052272508
236,10969,7155,1,0.733886319429145
237,15538,10540,1,1.0357892410785263
238,13388,8804,1,0.9004580283601493
239,13967,9330,1,0.9330586331840579
240,11429,7547,1,0.7588035358818181
241,14377,21241,2,1.4112636278212072
242,11252,11314,0,1.1398030503608174
243,11502,11403,0,1.1358672835581611
244,6102,6024,0,0.5953682806552625
245,7079,7038,0,0.7183726779224476
246,14315,14051,0,1.4170676835758487
247,13630,13811,0,1.3648018017936672
248,8254,8225,0,0.8219751166589816
249,6392,9627,2,0.6381324443143297
250,15031,9813,1,0.997191682885927
251,13352,13062,0,1.321405155857062
252,6739,6826,0,0.6894278100678164
253,15973,10488,1,1.0545618887986328
254,6407,6348,0,0.6467745798603315
255,16953,16847,0,1.6798783765894487
256,8345,8380,0,0.8330650860795341
257,11125,10957,0,1.08494616142537
258,13005,8748,1,0.8738472711335983
259,9763,6438,1,0.6410354072794018
260,16695,11271,1,1.1170106247046414
261,19210,12691,1,1.2836787010818225
262,12151,8421,1,0.8184764685844195
263,9268,6452,1,0.624613778656949
264,14049,9291,1,0.9287751055364489
265,20609,13741,1,1.3766283882113386
266,26975,18234,1,1.8086505781163316
267,11857,11765,0,1.1918321544219388
268,10955,10823,0,1.0903332839151965
269,14872,22879,2,1.5140795544419612
270,8843,13239,2,0.8790977126720603
271,17527,11798,1,1.1716977901617955
272,12132,8083,1,0.8178720158343785
273,9068,8831,0,0.8882510839539554
274,8699,8663,0,0.8807822170443408
275,9305,9578,0,0.9441072596305283
276,8981,8949,0,0.9081650254551841
277,9187,9323,0,0.9301128145752631
278,10919,11047,0,1.1051602894555363
279,16320,16062,0,1.6172739244083194
280,8101,8238,0,0.8050457174926544
281,10935,10734,0,1.0914436121547448
282,12435,12384,0,1.242331398950843
283,10763,10772,0,1.0824296873666044
284,6520,6728,0,0.6522445150514666
285,14477,9568,1,0.9538722459304482
286,12398,12535,0,1.2481631128570156
287,7940,7933,0,0.7854659440647836
288,16717,25596,2,1.7041578369219925
289,4363,6435,2,0.43495878900697305
290,9934,9730,0,0.9860290661651248
291,9576,9517,0,0.9384438107289017
292,16672,10943,1,1.0962110481150402
293,11238,17123,2,1.1359008311864713
294,8641,12953,2,0.8652183777010473
295,9044,13684,2,0.9096076355675742
296,6334,9621,2,0.6294100018177313
297,14266,21509,2,1.4165000050563061
298,7516,11337,2,0.75517282781315
299,8728,12789,2,0.8597465097597968
300,17106,25733,2,1.720317358538532
301,6124,9053,2,0.6116807532572925
302,21477,21388,0,2.147095154809502
303,18208,18098,0,1.7888374626424988
304,5514,5509,0,0.5491178072344989
305,9591,9724,0,0.9578772833383612
306,8239,8367,0,0.8376493806835053
307,13518,13776,0,1.3680750340250827
308,15680,15797,0,1.5675685768213958
309,9812,9785,0,0.9783085553929822
310,14888,14807,0,1.482605215537551
311,8329,8453,0,0.841022250327611
312,7748,7781,0,0.7737156508496287
313,16607,16600,0,1.6699739440666819
314,11262,11267,0,1.146955033710547
315,16817,16925,0,1.6831597274587253
316,8810,8815,0,0.8804314680185454
317,12354,18387,2,1.2276290365487335
318,15378,23189,2,1.5264472366847308
319,13159,8684,1,0.87394340167885
320,13433,20155,2,1.3391968678471569
321,9484,6220,1,0.6292577438739131
322,23231,15311,1,1.5256574924929707
323,7249,7277,0,0.7209681444287067
324,7853,7829,0,0.7769071668516286
325,7311,7338,0,0.7571976942295857
326,24789,16372,1,1.6304133570561032
327,7920,5192,1,0.52086513650729
328,14968,14816,0,1.4790702318204594
329,6110,6179,0,0.6138309276285363
330,5497,5549,0,0.5470190788485408
331,12413,12115,0,1.2195287173985685
332,9790,9789,0,0.970924222838827
333,10881,10657,0,1.0804842044978633
334,15765,15677,0,1.577869428337092
335,12936,12758,0,1.2804649934550771
336,6394,6359,0,0.6421397444195427
337,6306,6433,0,0.638967816436701
338,12889,8555,1,0.8661797204298753
339,15290,10114,1,1.022233146136294
340,20521,13755,1,1.3743997279382991
341,19515,12801,1,1.2731210293453885
342,16691,11003,1,1.1195592529040819
343,13651,9145,1,0.9135383870834001
344,14631,9484,1,0.9665231010842711
345,12564,8338,1,0.8361386362527093
346,21713,14523,1,1.4452306152273562
347,5795,5843,0,0.5756886420246107
348,11916,11541,0,1.1655878019414245
349,5563,5418,0,0.5475578222130753
350,9722,9834,0,0.9781811313636375
351,10125,10259,0,1.0132754589238924
352,7595,7651,0,0.7570644679153988
353,11013,11038,0,1.102931526023411
354,9074,8930,0,0.8943025078341105
355,18866,12767,1,1.2756421504132025
356,17368,11727,1,1.1584393184162145
357,17423,17584,0,1.7472260562716195
358,13426,13514,0,1.3645462579534273
359,12033,11957,0,1.1982250042429072
360,7646,7659,0,0.7700550709019098
361,16425,11370,1,1.1086057021445506
362,21147,14070,1,1.4022093418033272
363,13596,9092,1,0.9011259701124265
364,12411,8144,1,0.8214294367746093
365,9470,14161,2,0.9397001256591584
366,8568,12813,2,0.8642645081118324
367,9077,13706,2,0.9189009528187291
368,8470,12880,2,0.8542449870101414
369,6732,6815,0,0.6778010970039114
370,10090,10355,0,1.0278787929952231
371,15755,15828,0,1.581433114574243
372,10283,10260,0,1.010791504919563
373,6640,6662,0,0.6666580274852609
374,7317,10994,2,0.7377343064058646
375,25971,17522,1,1.7394634373896867
376,22368,15032,1,1.498947573403885
377,6726,6621,0,0.6678161875369912
378,10804,10708,0,1.0674737224118789
379,9276,9200,0,0.9130182384181164
380,6273,6181,0,0.6126143318110666
381,11681,11578,0,1.1604020732805445
382,14080,9312,1,0.9335839939462363
383,13420,8843,1,0.8855105473519929
384,7840,5308,1,0.518965612947228
385,10493,10643,0,1.057279002951879
386,8283,12285,2,0.8169456915748238
387,11360,16964,2,1.1303767656055232
388,9958,15043,2,0.9965452548903938
389,16985,25285,2,1.6821371591847807
390,6871,10180,2,0.6936642173667164
391,14045,9420,1,0.9363611579639284
392,7983,7938,0,0.7970671743929366
393,5716,5625,0,0.5650605777418118
394,20467,13667,1,1.3638259919353737
395,8036,8061,0,0.7957391009940009
396,15629,16015,0,1.5801471684504675
397,5370,8021,2,0.535183940274347
398,7930,11737,2,0.7833441934002203
399,12927,19318,2,1.2862235369652473
400,12988,12843,0,1.2829438478946196
401,9344,6205,1,0.6165693258710179
402,19752,13109,1,1.3056889490009913
403,11668,7837,1,0.7740054792644242
404,8822,5705,1,0.5796808460588185
405,17758,11903,1,1.1875794593855713
406,13878,9309,1,0.9273909809864346
407,15760,10583,1,1.0551109813877704
408,13282,8471,1,0.8639281867432475
409,11292,7595,1,0.7543830625292994
410,17562,26032,2,1.7459750220869277
411,11470,11318,0,1.1317999450665948
412,5277,5354,0,0.5395739915555715
413,14506,14753,0,1.4636432555973227
414,5283,5435,0,0.5339759842011567
415,21487,14462,1,1.4344453029994353
416,10563,7007,1,0.7045901570319388
417,7726,11372,2,0.7684683076679
418,10213,15563,2,1.0435397652173195
419,11034,16697,2,1.1061050566353168
420,10928,10864,0,1.096002157950033
421,15925,15779,0,1.5820641341851462
422,8604,8571,0,0.8568206481060434
423,12777,12806,0,1.286698364261703
424,7929,7754,0,0.7779092793744168
425,9060,9093,0,0.920835962830366
426,8774,5824,1,0.5893813690678418
427,11750,7744,1,0.7788199915620747
428,12602,8458,1,0.8370044940462673
429,11954,11589,0,1.1731045721057651
430,10838,10686,0,1.0744205504225213
431,5081,5014,0,0.5051517722381196
432,9946,9757,0,0.9757863608922346
433,8528,8543,0,0.8458285196846513
434,18778,12375,1,1.2383276791740983
435,13905,9151,1,0.9164786564521672
436,11075,17007,2,1.1332718219834923
437,14332,9456,1,0.9487271275560136
438,9424,6243,1,0.6165161643344502
439,20838,13842,1,1.3960774216547187
440,16653,11076,1,1.0959474776637628
441,13879,9121,1,0.917842651158106
442,17672,11817,1,1.1922374382611576
443,9770,6651,1,0.6648161337000023
444,15941,10590,1,1.0589215467851936
445,15019,9919,1,0.9916070942613489
446,12977,8641,1,0.8738601686873196
447,9923,6810,1,0.6744686490208454
448,9895,6508,1,0.6506329846335325
449,9900,10076,0,1.0045740257545717
450,5991,9212,2,0.6087874865126499
451,6706,10204,2,0.6799954713774301
452,6316,9592,2,0.6345138602149443
453,13605,13828,0,1.3761929171615537
454,5407,5420,0,0.5397695418369348
455,8503,8330,0,0.8201014101723778
456,9221,9303,0,0.9232327627153988
457,12977,8802,1,0.8802728171402221
458,13387,9040,1,0.9020815880268287
459,20614,13626,1,1.3633556249925054
460,10725,7266,1,0.7270747713436261
461,21828,14563,1,1.4573195318446623
462,8676,8492,0,0.8583439625229431
463,12350,12415,0,1.2364053729995064
464,15581,15832,0,1.5634220657010138
465,7042,6727,0,0.680496685868006
466,10637,15924,2,1.0534748542599677
467,10522,15824,2,1.0514268207328648
468,5061,7482,2,0.49661847425591066
469,12107,17997,2,1.195785102727609
470,13747,21043,2,1.3910240596656263
471,10633,16021,2,1.0651538704356114
472,10914,16198,2,1.086457893549939
473,4705,6891,2,0.46908772992785364
474,10711,16035,2,1.0516826703519924
475,11517,11352,0,1.1476190890450155
476,11590,11417,0,1.151839901433335
477,16840,17080,0,1.7047300993151457
478,9589,9795,0,0.9611766543401522
479,7655,7634,0,0.7643364105558479
480,9535,9449,0,0.9584487619685446
481,12381,12237,0,1.245359012299279
482,12993,8639,1,0.8705798635069082
483,8042,5501,1,0.5449302748247746
484,20489,13677,1,1.368856649549114
485,11969,8059,1,0.80457300434708
486,30450,20633,1,2.0385230052421894
487,18769,12382,1,1.243676531406762
488,17392,11536,1,1.162114205864252
489,11933,7804,1,0.7841681586050979
490,11602,7714,1,0.7719226107178874
491,13830,9142,1,0.9200560592761945
492,30521,45977,2,3.0849616147125745
493,7974,11620,2,0.7806031800876665
494,9724,10323,0,0.9996140668690143
495,9594,9713,0,0.9584453337803163
496,12918,12995,0,1.2786124154296545
497,7827,11811,2,0.7908453023785373
498,14189,21620,2,1.4295683671255919
499,9648,14647,2,0.9739387716626576
500,10553,15670,2,1.0519079280231827
501,10632,15805,2,1.0532263013674172
502,12236,12357,0,1.234774626134987
503,4299,4428,0,0.4402080214785311
504,11187,7434,1,0.7365644527814823
505,23499,15684,1,1.5687133514181546
506,15334,10272,1,1.01826165968764
507,7466,5068,1,0.49624396157080275
508,11973,7884,1,0.7950732106637091
509,10942,7384,1,0.7194917302783921
510,16262,10728,1,1.0755855079922534
511,9900,6565,1,0.6550975472177004
512,14216,9535,1,0.9521411029868961
513,6572,6682,0,0.667437970943451
514,8274,8314,0,0.8396703932799808
515,9904,9898,0,0.9932727383836435
516,10249,10395,0,1.0351643240856354
517,7714,11215,2,0.758320743706714
518,10291,15266,2,1.0216447563563402
519,10254,15196,2,1.025475869863641
520,8995,8775,0,0.8905506770102247
521,10357,6906,1,0.6972557183523402
522,12857,19298,2,1.294739803203229
523,8525,13122,2,0.8759163120955045
524,11632,17448,2,1.1725456991482466
525,9259,13672,2,0.919077955577169
526,12370,18696,2,1.2432836849925288
527,6518,9825,2,0.6458751719835598
528,11914,7912,1,0.7935808056049246
529,14237,9303,1,0.9369005126473393
530,12959,8708,1,0.8612927776316693
531,12766,8738,1,0.8558735949340971
532,19096,12680,1,1.2781426022192452
533,18435,12180,1,1.2321410385670668
534,10160,15699,2,1.0294104871383296
535,7764,11582,2,0.7759184945058073
536,5158,5181,0,0.5132027616674324
537,11827,11966,0,1.1928951143250681
538,7605,7798,0,0.7772009011086332
539,6131,6161,0,0.6187915145721112
540,21724,14297,1,1.4269025969336688
541,10590,10708,0,1.0656206454735084
542,8231,8227,0,0.8176025064815109
543,6895,6883,0,0.691155521313131
544,13067,8761,1,0.8793887365528269
545,19294,12764,1,1.2802882162786922
546,16221,10738,1,1.0820013750847748
547,11761,11788,0,1.1759347971452785
548,9858,9758,0,0.9761303487105475
549,18632,18737,0,1.8745472942671986
550,9383,9602,0,0.947230092508651
551,10194,10158,0,1.0226032676544556
552,6684,6586,0,0.660848032214596
553,11740,11651,0,1.1666381330501805
554,11650,11749,0,1.1719169005017531
555,10160,10038,0,1.0037977054198588
556,5309,8027,2,0.537938963754351
557,7321,10792,2,0.7269240294146544
558,7939,7883,0,0.7858906088003885
559,9572,9470,0,0.9614612449807203
560,12047,11939,0,1.206428524949159
561,8981,8916,0,0.8986249313066517
562,11976,17634,2,1.176038926037672
563,17092,11389,1,1.1396673684944136
564,14139,9433,1,0.944889198546407
565,14273,14373,0,1.4386575936086259
566,11177,11063,0,1.1118371893193655
567,7832,11744,2,0.7799750878018445
568,7874,7653,0,0.7750959564972326
569,13900,14008,0,1.407187713248894
570,8021,8033,0,0.8030725602314022
571,10058,10059,0,1.0004644298761305
572,9980,9934,0,0.9976809582275352
573,5116,5185,0,0.5170325380557617
574,9259,9333,0,0.9279547587096862
575,21120,14088,1,1.4150013879888041
576,12174,7961,1,0.8117937317033208
577,12198,8048,1,0.8049329622526896
578,15273,9960,1,1.0145342144201037
579,10660,10497,0,1.0692229450023465
580,13704,13504,0,1.3472658004241564
581,5492,5632,0,0.5552448497077325
582,7478,7326,0,0.7370139556778299
583,4666,4707,0,0.4697003503026239
584,9482,9468,0,0.9459674451363939
585,11315,11183,0,1.1286511099479501
586,8378,8579,0,0.840785517514973
587,10302,10143,0,1.0089193050248018
588,14382,14317,0,1.4305307321659229
589,23455,35318,2,2.34613395076561
590,9118,13468,2,0.9084158395367742
591,11061,16374,2,1.0958376656694315
592,16243,10790,1,1.0795662248839977
593,17252,11633,1,1.1507420590460726
594,13693,20667,2,1.3717366596539218
595,10175,15371,2,1.015976752166453
596,8886,13254,2,0.8903182352575134
597,8783,13130,2,0.8765796941522237
598,7261,10911,2,0.7168081517415263
599,8380,12274,2,0.8219081380680706
600,13427,13549,0,1.3520818295980264
601,9162,9140,0,0.9169539723431064
602,14229,14125,0,1.425035543872651
603,7951,7826,0,0.7875652641154858
604,7453,7620,0,0.7553077379083586
605,7676,7668,0,0.7574079949692202
606,10615,10615,0,1.0658979096316172
607,13162,19773,2,1.3209327048670618
608,7091,10811,2,0.7158537437027779
609,4407,6668,2,0.45247523720416816
610,7448,11471,2,0.754481072226907
611,8809,13188,2,0.8795708316015012
612,12833,19471,2,1.3028797421398806
613,12546,18600,2,1.2502288598248286
614,8283,12383,2,0.8308760383906959
615,10406,10507,0,1.0460398628270264
616,17815,11803,1,1.176773244580257
617,11720,7965,1,0.7888398158327801
618,16291,10752,1,1.0954623098239797
619,22811,15228,1,1.526615265896297
620,15993,24100,2,1.6284006167711238
621,11986,12027,0,1.1982709102891334
622,10600,10922,0,1.0898104083560303
623,10166,10197,0,1.0060082863833508
624,7539,5094,1,0.500064941309055
625,6919,10359,2,0.6851344203859093
626,4657,7209,2,0.4793681649821723
627,10404,15733,2,1.050978492620705
628,17911,11964,1,1.1857455735684064
629,18822,12583,1,1.2603787028255575
630,22382,14718,1,1.4836327262971916
631,16119,10576,1,1.0661191633869957
632,10375,10351,0,1.0407158059475714
633,8843,8789,0,0.8843524829732177
634,7056,7081,0,0.7172228261124172
635,11345,11249,0,1.1429678758867847
636,6828,6798,0,0.6743677893728615
637,10600,10491,0,1.0516554227456072
638,15739,15573,0,1.5703815853983107
639,10417,7061,1,0.7003600690963192
640,17516,11686,1,1.1693198309475463
641,12997,8543,1,0.856942759079341
642,9279,5988,1,0.6112417482270662
643,29260,20037,1,1.955379469209274
644,15502,10178,1,1.006645407558418
645,15450,10343,1,1.031835862608446
646,19201,12711,1,1.2882519439795936
647,22737,15141,1,1.5079872004367887
648,19758,13294,1,1.3282845603870175
649,15209,10202,1,1.010771752859116
650,12175,18672,2,1.2320640260964255
651,6788,10037,2,0.6747056074815078
652,7222,10753,2,0.7130592659904054
653,9270,13697,2,0.9166514005571689
654,13688,20423,2,1.357338659848861
655,10844,16502,2,1.0799278237240342
656,8985,13149,2,0.8802249199191201
657,12143,12214,0,1.222309891112096
658,13766,13631,0,1.3783356913396339
659,11960,11959,0,1.1808280345677147
660,8699,5817,1,0.5834926690333011
661,15541,23274,2,1.5539593499442488
662,10695,16099,2,1.081986187891445
663,10364,14990,2,1.01560030148781
664,8854,13278,2,0.8922053080534044
665,9281,14013,2,0.9384035118288075
666,9168,13682,2,0.910429915683539
667,7861,11892,2,0.7945837102277393
668,13610,20569,2,1.358060314050687
669,5568,5575,0,0.5538718317504587
670,7561,7450,0,0.74619939452979
671,9514,9295,0,0.9244652675438738
672,7189,7297,0,0.7255491623979051
673,6435,6410,0,0.6416520529611943
674,5076,5095,0,0.5032341207308912
675,10567,10696,0,1.0594324925629517
676,14510,14455,0,1.4474331934220617
677,13571,8913,1,0.9062154854478702
678,6271,6372,0,0.6335870200164604
679,7887,8023,0,0.792242328986889
680,11180,10902,0,1.1008040550032092
681,16463,10978,1,1.1048587332551512
682,13348,8881,1,0.8948922088355885
683,11898,7910,1,0.7982273392939253
684,5810,5775,0,0.572838741050508
685,12524,12830,0,1.2689614303525936
686,6008,5888,0,0.5915614731312442
687,10672,16092,2,1.0598210187533914
688,8073,12005,2,0.8097145339870279
689,10487,15670,2,1.0460970969348364
690,8149,12403,2,0.8231881778703352
691,6701,9932,2,0.6643118699132253
692,11946,17856,2,1.1871987799733161
693,10470,15707,2,1.0476364860734633
694,12510,18658,2,1.2412319051503402
695,6121,9296,2,0.6130147763711127
696,7558,11431,2,0.7561314304468976
697,4781,6982,2,0.466744632217592
698,11777,17672,2,1.1679511927507997
699,10687,16120,2,1.0697365597504167
700,9358,9402,0,0.9410952013958223
701,9186,9304,0,0.9077602964542321
702,5186,5063,0,0.5080262349804558
703,17600,11771,1,1.1695018777295403
704,9451,6335,1,0.6314578666702877
705,12885,8654,1,0.8543746872930913
706,19716,13318,1,1.3192446130668392
707,10140,6807,1,0.6669099803452276
708,11583,7721,1,0.7726126853057369
709,25734,17278,1,1.7098993243066976
710,6259,9295,2,0.6192623289715973
711,10190,15174,2,1.0202662607459396
712,10050,15184,2,0.9988611298280314
713,15208,10207,1,1.015949057958044
714,10080,6773,1,0.6699417881400783
715,13400,8808,1,0.8919712183819427
716,11906,7616,1,0.7797832284325327
717,15178,9993,1,1.0012850426753976
718,9302,14260,2,0.9430349157192678
719,10157,15444,2,1.0254122865678093
720,21106,14083,1,1.40328568774014
721,20518,13440,1,1.3604299149499386
722,17646,11926,1,1.1965804641678468
723,13208,13250,0,1.3141456079503846
724,15906,15799,0,1.5937285332641646
725,6587,6706,0,0.6623394158083382
726,13172,13492,0,1.339237161354489
727,7823,7977,0,0.8009262341554894
728,11604,11575,0,1.1631845629706357
729,10359,10337,0,1.0371331539757038
730,12591,12574,0,1.2611818388973464
731,9292,9238,0,0.9277868823355727
732,8337,8315,0,0.828926307271308
733,8139,8377,0,0.8292374383462143
734,13867,9248,1,0.9246231290947515
735,8529,5823,1,0.5737148090676729
736,12684,8593,1,0.8431415314832739
737,14067,9433,1,0.9341855000405168
738,6389,6283,0,0.6266700298811461
739,7438,7529,0,0.7593990223008394
740,10603,10599,0,1.0665524333933927
