,buyer,seller,state,Z
211,9998,9993,0,1.0
212,10076,10103,0,1.0
213,9861,10038,0,1.0
214,9945,10073,0,1.0
215,14835,10030,1,1.0
216,15102,10130,1,1.0
217,9959,14623,2,1.0
218,9955,15105,2,1.0
219,9823,14876,2,1.0
220,10136,15120,2,1.0
221,10033,15001,2,1.0
222,10040,14979,2,1.0
223,15026,9923,1,1.0
224,9989,10058,0,1.0
225,10133,10007,0,1.0
226,10068,14873,2,1.0
227,9956,15069,2,1.0
228,9975,15091,2,1.0
229,10080,15093,2,1.0
230,10023,15042,2,1.0
231,10132,9917,0,1.0
232,9896,10005,0,1.0
233,10072,9918,0,1.0
234,9954,9780,0,1.0
235,15085,9982,1,1.0
236,14709,9888,1,1.0
237,15011,10159,1,1.0
238,15090,9988,1,1.0
239,14970,9860,1,1.0
240,14720,9899,1,1.0
241,9941,15162,2,1.0
242,10117,9942,0,1.0
243,10112,10139,0,1.0
244,10080,10012,0,1.0
245,10155,9955,0,1.0
246,9974,9946,0,1.0
247,10089,10011,0,1.0
248,9794,9974,0,1.0
249,9886,15033,2,1.0
250,14835,9839,1,1.0
251,9961,9951,0,1.0
252,9953,10067,0,1.0
253,15032,10212,1,1.0
254,10037,10080,0,1.0
255,10080,9926,0,1.0
256,10042,10230,0,1.0
257,10180,9884,0,1.0
258,14908,9957,1,1.0
259,14948,10051,1,1.0
260,15023,9868,1,1.0
261,14860,9933,1,1.0
262,15072,9901,1,1.0
263,15046,10198,1,1.0
264,14934,10032,1,1.0
265,15066,9971,1,1.0
266,15087,10106,1,1.0
267,9917,9897,0,1.0
268,9879,9904,0,1.0
269,10053,15096,2,1.0
270,9995,14908,2,1.0
271,15061,10017,1,1.0
272,15085,10124,1,1.0
273,10173,9868,0,1.0
274,9821,9897,0,1.0
275,10119,9980,0,1.0
276,10081,9801,0,1.0
277,9944,10142,0,1.0
278,10034,9939,0,1.0
279,9968,9941,0,1.0
280,9901,10197,0,1.0
281,10065,10037,0,1.0
282,10061,9995,0,1.0
283,10051,9852,0,1.0
284,9939,10113,0,1.0
285,15094,10102,1,1.0
286,9849,10071,0,1.0
287,10030,10015,0,1.0
288,10070,14856,2,1.0
289,9945,14893,2,1.0
290,9950,10031,0,1.0
291,9940,9883,0,1.0
292,15266,9960,1,1.0
293,9968,14919,2,1.0
294,10102,15187,2,1.0
295,9775,15117,2,1.0
296,9836,15033,2,1.0
297,10040,14924,2,1.0
298,9738,15032,2,1.0
299,10070,14882,2,1.0
300,10075,14844,2,1.0
301,10173,15282,2,1.0
302,9796,10119,0,1.0
303,9953,10132,0,1.0
304,9814,10237,0,1.0
305,10136,9859,0,1.0
306,10063,10143,0,1.0
307,10196,9983,0,1.0
308,10056,9937,0,1.0
309,9968,10179,0,1.0
310,9917,9891,0,1.0
311,10011,9771,0,1.0
312,10093,10068,0,1.0
313,9890,10175,0,1.0
314,9880,10041,0,1.0
315,9860,10025,0,1.0
316,10023,9882,0,1.0
317,9891,14951,2,1.0
318,10159,15168,2,1.0
319,14977,10049,1,1.0
320,10031,15004,2,1.0
321,15202,9912,1,1.0
322,15156,10201,1,1.0
323,10229,9979,0,1.0
324,10090,9987,0,1.0
325,9957,10066,0,1.0
326,15033,10042,1,1.0
327,15265,9960,1,1.0
328,9971,10039,0,1.0
329,9978,9983,0,1.0
330,9934,9990,0,1.0
331,9987,9961,0,1.0
332,9809,10017,0,1.0
333,9928,9980,0,1.0
334,9945,10124,0,1.0
335,10095,10041,0,1.0
336,10001,9923,0,1.0
337,9969,9999,0,1.0
338,15067,9883,1,1.0
339,15105,10082,1,1.0
340,14928,10178,1,1.0
341,15014,10036,1,1.0
342,15004,10188,1,1.0
343,14931,10152,1,1.0
344,15205,10132,1,1.0
345,14980,9965,1,1.0
346,14934,10022,1,1.0
347,9918,9884,0,1.0
348,10057,9933,0,1.0
349,9990,9989,0,1.0
350,10128,10029,0,1.0
351,9919,10106,0,1.0
352,10062,9901,0,1.0
353,9849,9986,0,1.0
354,9895,10002,0,1.0
355,15018,9936,1,1.0
356,14775,9938,1,1.0
357,10092,9961,0,1.0
358,9961,10016,0,1.0
359,10092,9930,0,1.0
360,9971,9955,0,1.0
361,14926,10053,1,1.0
362,15196,9971,1,1.0
363,14929,9998,1,1.0
364,15116,10097,1,1.0
365,9962,14950,2,1.0
366,9866,15161,2,1.0
367,10130,15162,2,1.0
368,10050,14973,2,1.0
369,9990,10122,0,1.0
370,10010,9990,0,1.0
371,10050,10144,0,1.0
372,10019,10205,0,1.0
373,10207,9826,0,1.0
374,9947,15146,2,1.0
375,15079,10074,1,1.0
376,14827,9990,1,1.0
377,9706,10116,0,1.0
378,10073,9985,0,1.0
379,10083,9936,0,1.0
380,10063,10068,0,1.0
381,10072,9990,0,1.0
382,14994,9957,1,1.0
383,15079,9949,1,1.0
384,14932,10051,1,1.0
385,9993,9919,0,1.0
386,10050,14935,2,1.0
387,10026,14814,2,1.0
388,10126,15161,2,1.0
389,10039,15085,2,1.0
390,9953,14992,2,1.0
391,14931,10097,1,1.0
392,10154,9871,0,1.0
393,9981,10078,0,1.0
394,15156,9991,1,1.0
395,9947,9978,0,1.0
396,9914,10068,0,1.0
397,10051,15121,2,1.0
398,10062,15108,2,1.0
399,9845,14828,2,1.0
400,10221,10121,0,1.0
401,15023,9907,1,1.0
402,15099,9983,1,1.0
403,14878,10033,1,1.0
404,15002,9877,1,1.0
405,15037,9981,1,1.0
406,15066,10058,1,1.0
407,14907,10105,1,1.0
408,14753,10061,1,1.0
409,14931,10123,1,1.0
410,10037,14983,2,1.0
411,10027,9957,0,1.0
412,9951,10010,0,1.0
413,9825,10029,0,1.0
414,9898,10034,0,1.0
415,14982,9903,1,1.0
416,15156,10050,1,1.0
417,9940,14942,2,1.0
418,10087,14788,2,1.0
419,9943,15069,2,1.0
420,10157,9959,0,1.0
421,10098,9813,0,1.0
422,9889,9903,0,1.0
423,10075,9869,0,1.0
424,10043,9985,0,1.0
425,10010,10100,0,1.0
426,15118,9840,1,1.0
427,15098,9817,1,1.0
428,15117,9955,1,1.0
429,10023,9948,0,1.0
430,10036,10034,0,1.0
431,10220,9975,0,1.0
432,10017,10103,0,1.0
433,10047,10004,0,1.0
434,15118,9962,1,1.0
435,14981,9954,1,1.0
436,9959,15141,2,1.0
437,15211,10093,1,1.0
438,14896,10044,1,1.0
439,14929,9992,1,1.0
440,15043,9972,1,1.0
441,14806,9924,1,1.0
442,15117,10192,1,1.0
443,15038,10003,1,1.0
444,15023,10027,1,1.0
445,14864,10052,1,1.0
446,14906,9853,1,1.0
447,14616,9959,1,1.0
448,15176,9877,1,1.0
449,9929,10051,0,1.0
450,9835,14953,2,1.0
451,10074,15031,2,1.0
452,9908,14908,2,1.0
453,10113,10125,0,1.0
454,9765,10138,0,1.0
455,10074,10214,0,1.0
456,10122,9997,0,1.0
457,14782,9947,1,1.0
458,14855,9981,1,1.0
459,15103,10091,1,1.0
460,15086,10046,1,1.0
461,14908,9940,1,1.0
462,10076,9926,0,1.0
463,9902,10021,0,1.0
464,9904,9938,0,1.0
465,9877,10085,0,1.0
466,9985,14897,2,1.0
467,9973,15214,2,1.0
468,10021,14643,2,1.0
469,9898,14976,2,1.0
470,10097,14978,2,1.0
471,10119,15189,2,1.0
472,9982,14934,2,1.0
473,9963,14847,2,1.0
474,10049,14861,2,1.0
475,9969,10106,0,1.0
476,10064,9937,0,1.0
477,9983,10151,0,1.0
478,10018,10011,0,1.0
479,10031,10026,0,1.0
480,9838,9812,0,1.0
481,9962,9929,0,1.0
482,14975,10033,1,1.0
483,15068,10060,1,1.0
484,15191,10029,1,1.0
485,14969,10006,1,1.0
486,14871,9909,1,1.0
487,15190,9859,1,1.0
488,14905,10034,1,1.0
489,14899,10283,1,1.0
490,15215,10020,1,1.0
491,14985,10194,1,1.0
492,9908,15070,2,1.0
493,9950,15075,2,1.0
494,10046,10098,0,1.0
495,10095,9958,0,1.0
496,9857,10049,0,1.0
497,9952,15049,2,1.0
498,10013,15096,2,1.0
499,9868,15019,2,1.0
500,10018,15191,2,1.0
501,10131,15194,2,1.0
502,9974,10020,0,1.0
503,9925,9936,0,1.0
504,14846,9863,1,1.0
505,14888,10080,1,1.0
506,15107,10106,1,1.0
507,14967,10048,1,1.0
508,15062,9972,1,1.0
509,15060,10054,1,1.0
510,14974,9902,1,1.0
511,15079,9963,1,1.0
512,14867,10052,1,1.0
513,9995,10122,0,1.0
514,10106,9981,0,1.0
515,9924,10008,0,1.0
516,10152,10094,0,1.0
517,9999,15127,2,1.0
518,9921,15019,2,1.0
519,10003,15027,2,1.0
520,10209,10075,0,1.0
521,14953,9991,1,1.0
522,10005,14920,2,1.0
523,10056,15012,2,1.0
524,10102,15161,2,1.0
525,10113,14977,2,1.0
526,9943,15012,2,1.0
527,9795,14962,2,1.0
528,14915,9973,1,1.0
529,14941,10083,1,1.0
530,15139,10043,1,1.0
531,14989,9956,1,1.0
532,15088,9988,1,1.0
533,15107,9874,1,1.0
534,10093,14902,2,1.0
535,9881,15031,2,1.0
536,10108,9966,0,1.0
537,10090,9933,0,1.0
538,10231,9956,0,1.0
539,10082,9920,0,1.0
540,14971,10180,1,1.0
541,9848,10172,0,1.0
542,9752,10067,0,1.0
543,9976,9870,0,1.0
544,15026,9975,1,1.0
545,14766,9879,1,1.0
546,15061,10146,1,1.0
547,10009,10103,0,1.0
548,9973,10068,0,1.0
549,10013,9919,0,1.0
550,10008,10073,0,1.0
551,9905,9940,0,1.0
552,9863,9860,0,1.0
553,10177,9910,0,1.0
554,10153,9834,0,1.0
555,9930,10169,0,1.0
556,10235,15212,2,1.0
557,10016,14959,2,1.0
558,10097,10070,0,1.0
559,10111,10084,0,1.0
560,10098,10053,0,1.0
561,10067,9917,0,1.0
562,9984,14948,2,1.0
563,15022,10136,1,1.0
564,14831,10077,1,1.0
565,10016,10110,0,1.0
566,10101,9975,0,1.0
567,10157,14973,2,1.0
568,10204,10132,0,1.0
569,10089,10109,0,1.0
570,10099,9717,0,1.0
571,9920,10062,0,1.0
572,10111,10028,0,1.0
573,9902,10243,0,1.0
574,10140,10023,0,1.0
575,14778,9890,1,1.0
576,15080,9995,1,1.0
577,14983,10162,1,1.0
578,14917,10209,1,1.0
579,10067,9913,0,1.0
580,10034,10134,0,1.0
581,10065,10151,0,1.0
582,10040,9856,0,1.0
583,10115,9850,0,1.0
584,10098,10027,0,1.0
585,10018,9799,0,1.0
586,9843,9942,0,1.0
587,9984,9937,0,1.0
588,10293,10045,0,1.0
589,10070,14946,2,1.0
590,9889,14934,2,1.0
591,10093,15079,2,1.0
592,15116,9983,1,1.0
593,15074,9999,1,1.0
594,10005,14954,2,1.0
595,10128,15187,2,1.0
596,10128,14843,2,1.0
597,10075,15269,2,1.0
598,9974,15096,2,1.0
599,9854,15075,2,1.0
600,9941,9878,0,1.0
601,9945,10217,0,1.0
602,10028,10008,0,1.0
603,10038,10080,0,1.0
604,10003,10271,0,1.0
605,9845,9849,0,1.0
606,9937,10186,0,1.0
607,10019,14945,2,1.0
608,9982,14795,2,1.0
609,10221,14854,2,1.0
610,10148,15052,2,1.0
611,9906,14981,2,1.0
612,9955,15053,2,1.0
613,9959,14877,2,1.0
614,10022,15077,2,1.0
615,10162,10032,0,1.0
616,15003,10066,1,1.0
617,14943,9989,1,1.0
618,14978,9911,1,1.0
619,14984,9974,1,1.0
620,10156,14891,2,1.0
621,9953,10161,0,1.0
622,10117,10138,0,1.0
623,10065,10066,0,1.0
624,14967,9908,1,1.0
625,10013,14926,2,1.0
626,10047,15100,2,1.0
627,10044,15097,2,1.0
628,14897,9892,1,1.0
629,14898,9903,1,1.0
630,15022,9729,1,1.0
631,15040,9960,1,1.0
632,10055,9963,0,1.0
633,9802,9960,0,1.0
634,9784,10041,0,1.0
635,10004,9846,0,1.0
636,10017,9950,0,1.0
637,9916,10052,0,1.0
638,9878,9981,0,1.0
639,15263,10191,1,1.0
640,14814,10099,1,1.0
641,15022,9993,1,1.0
642,15056,10195,1,1.0
643,14940,9998,1,1.0
644,15085,9878,1,1.0
645,14825,9783,1,1.0
646,15267,10023,1,1.0
647,14912,10121,1,1.0
648,15031,9901,1,1.0
649,14930,10055,1,1.0
650,10121,15076,2,1.0
651,10068,14807,2,1.0
652,10026,14988,2,1.0
653,10071,14937,2,1.0
654,10074,15127,2,1.0
655,10115,15122,2,1.0
656,10060,15045,2,1.0
657,9899,9888,0,1.0
658,10052,9952,0,1.0
659,10011,9787,0,1.0
660,15086,10024,1,1.0
661,9827,15083,2,1.0
662,9897,14909,2,1.0
663,10004,14976,2,1.0
664,9935,15016,2,1.0
665,10001,14754,2,1.0
666,9902,15188,2,1.0
667,9769,14955,2,1.0
668,10017,15022,2,1.0
669,9988,9974,0,1.0
670,10230,10041,0,1.0
671,9886,10054,0,1.0
672,9976,9930,0,1.0
673,9978,10095,0,1.0
674,10123,9974,0,1.0
675,10016,10075,0,1.0
676,9980,10108,0,1.0
677,15074,10147,1,1.0
678,9942,9946,0,1.0
679,10016,9831,0,1.0
680,9789,9998,0,1.0
681,15000,10053,1,1.0
682,15075,9973,1,1.0
683,15040,9928,1,1.0
684,9915,10015,0,1.0
685,9968,9988,0,1.0
686,10006,9999,0,1.0
687,9806,15100,2,1.0
688,10087,14975,2,1.0
689,10140,15180,2,1.0
690,9918,15028,2,1.0
691,9920,15047,2,1.0
692,10144,14932,2,1.0
693,9969,15122,2,1.0
694,9970,14946,2,1.0
695,10103,15138,2,1.0
696,9897,15061,2,1.0
697,10089,14951,2,1.0
698,9882,14892,2,1.0
699,10133,15332,2,1.0
700,9915,9976,0,1.0
701,10078,9828,0,1.0
702,9919,10099,0,1.0
703,14923,10011,1,1.0
704,14940,9983,1,1.0
705,15006,9830,1,1.0
706,14897,10088,1,1.0
707,15024,9975,1,1.0
708,15102,9938,1,1.0
709,14882,9976,1,1.0
710,9945,14951,2,1.0
711,9773,14896,2,1.0
712,9974,14872,2,1.0
713,15003,9859,1,1.0
714,15049,9947,1,1.0
715,15049,10102,1,1.0
716,14798,10033,1,1.0
717,14921,10020,1,1.0
718,10063,14983,2,1.0
719,10088,15041,2,1.0
720,14913,10094,1,1.0
721,15198,9928,1,1.0
722,14959,10014,1,1.0
723,9979,9840,0,1.0
724,9990,9925,0,1.0
725,10063,10097,0,1.0
726,10078,10016,0,1.0
727,10066,10257,0,1.0
728,10016,10037,0,1.0
729,10024,9973,0,1.0
730,10035,10011,0,1.0
731,9998,9962,0,1.0
732,10122,10134,0,1.0
733,10065,9989,0,1.0
734,15066,10162,1,1.0
735,14918,9942,1,1.0
736,14993,9973,1,1.0
737,15141,9891,1,1.0
738,9940,9971,0,1.0
739,9989,9996,0,1.0
740,10035,9874,0,1.0
741,10019,15063,2,1.0
742,9938,15120,2,1.0
743,9879,9996,0,1.0
744,9959,10029,0,1.0
745,10169,14867,2,1.0
746,15062,10062,1,1.0
747,15210,10052,1,1.0
748,15122,10055,1,1.0
749,10032,10017,0,1.0
750,10067,10106,0,1.0
751,10119,15042,2,1.0
752,10031,14787,2,1.0
753,10020,10146,0,1.0
754,10164,10068,0,1.0
755,9976,10149,0,1.0
756,9883,9935,0,1.0
757,10049,9839,0,1.0
758,9856,9905,0,1.0
759,9915,9851,0,1.0
760,14899,10129,1,1.0
761,14926,10112,1,1.0
762,10019,15124,2,1.0
763,10000,14985,2,1.0
764,10012,15115,2,1.0
765,10101,10168,0,1.0
766,9942,9940,0,1.0
767,9837,10147,0,1.0
768,9926,9880,0,1.0
769,10072,9966,0,1.0
770,10038,9978,0,1.0
771,15217,10093,1,1.0
772,14907,10043,1,1.0
773,10090,9950,0,1.0
774,10004,10082,0,1.0
775,9969,9950,0,1.0
776,10023,9936,0,1.0
777,10114,9921,0,1.0
778,10044,10106,0,1.0
779,9983,9828,0,1.0
780,10137,9943,0,1.0
781,9897,10035,0,1.0
782,9947,10010,0,1.0
783,9887,10240,0,1.0
784,10164,9975,0,1.0
785,10092,14841,2,1.0
786,14794,10071,1,1.0
787,14931,10117,1,1.0
788,14924,10084,1,1.0
789,15237,9971,1,1.0
790,14983,9988,1,1.0
791,15081,10011,1,1.0
792,15017,9998,1,1.0
793,15038,10051,1,1.0
794,9952,10045,0,1.0
795,9948,10047,0,1.0
796,10110,9971,0,1.0
797,10001,9930,0,1.0
798,9836,9926,0,1.0
799,15089,10086,1,1.0
800,15306,9895,1,1.0
801,14891,10145,1,1.0
802,9906,9921,0,1.0
803,9946,9973,0,1.0
804,10113,10026,0,1.0
805,9940,10045,0,1.0
806,15094,9801,1,1.0
807,9805,15016,2,1.0
808,9998,10062,0,1.0
809,9929,14975,2,1.0
810,9976,10034,0,1.0
811,10033,9929,0,1.0
812,9931,10057,0,1.0
813,10013,10048,0,1.0
814,9796,10035,0,1.0
815,9871,10054,0,1.0
816,14906,9914,1,1.0
817,9991,10067,0,1.0
818,15088,10008,1,1.0
819,10005,15047,2,1.0
820,9710,9990,0,1.0
821,9935,9817,0,1.0
822,10010,10082,0,1.0
823,9935,10070,0,1.0
824,10145,9894,0,1.0
825,10067,10160,0,1.0
826,10070,9965,0,1.0
827,10020,10160,0,1.0
828,10041,9961,0,1.0
829,10048,14984,2,1.0
830,9996,14993,2,1.0
831,10142,14748,2,1.0
832,10132,10115,0,1.0
833,9989,14829,2,1.0
834,10051,10089,0,1.0
835,9999,9945,0,1.0
836,9858,10068,0,1.0
837,9927,10026,0,1.0
838,14827,10077,1,1.0
839,14984,10075,1,1.0
840,14883,10185,1,1.0
841,14941,10117,1,1.0
842,15174,9880,1,1.0
843,9951,14935,2,1.0
844,10198,9975,0,1.0
845,10073,10174,0,1.0
846,10034,10121,0,1.0
847,9976,9927,0,1.0
848,10039,9999,0,1.0
849,14951,10021,1,1.0
850,15048,9988,1,1.0
851,15080,10001,1,1.0
852,9937,10032,0,1.0
853,10010,9964,0,1.0
854,9892,10008,0,1.0
855,9940,10163,0,1.0
856,9855,14944,2,1.0
857,10021,15033,2,1.0
858,9915,15114,2,1.0
859,15126,9980,1,1.0
860,9964,10076,0,1.0
861,9839,14938,2,1.0
862,10017,14976,2,1.0
863,15008,10178,1,1.0
864,14841,9823,1,1.0
865,10046,10068,0,1.0
866,9973,10020,0,1.0
867,10003,9975,0,1.0
868,9773,9876,0,1.0
869,9868,10052,0,1.0
870,9844,9889,0,1.0
871,10104,9837,0,1.0
872,9975,10035,0,1.0
873,10021,10004,0,1.0
874,10159,9910,0,1.0
875,10122,10168,0,1.0
876,9833,10083,0,1.0
877,9978,15046,2,1.0
878,10075,15087,2,1.0
879,9843,9952,0,1.0
880,9983,10155,0,1.0
881,9974,9914,0,1.0
882,10112,9990,0,1.0
883,9989,9768,0,1.0
884,9949,9999,0,1.0
885,9957,10069,0,1.0
886,9782,10083,0,1.0
887,10140,9943,0,1.0
888,10250,10055,0,1.0
889,10166,10061,0,1.0
890,9789,15024,2,1.0
891,10137,14913,2,1.0
892,10035,14741,2,1.0
893,10006,14761,2,1.0
894,9899,15159,2,1.0
895,10048,14952,2,1.0
896,10145,15116,2,1.0
897,9963,15028,2,1.0
898,15181,10026,1,1.0
899,14905,10098,1,1.0
900,14837,9956,1,1.0
901,15113,10046,1,1.0
902,15150,9950,1,1.0
903,15112,9984,1,1.0
904,14812,10046,1,1.0
905,15009,9906,1,1.0
906,9787,10158,0,1.0
907,9993,10017,0,1.0
908,9953,14961,2,1.0
909,10097,15167,2,1.0
910,9828,10063,0,1.0
911,9813,14998,2,1.0
912,10002,15119,2,1.0
913,9914,14749,2,1.0
914,9973,15087,2,1.0
915,9980,15088,2,1.0
916,9861,10015,0,1.0
917,9944,9884,0,1.0
918,9777,15079,2,1.0
919,9942,14874,2,1.0
920,9829,10085,0,1.0
921,9869,9870,0,1.0
922,9858,9999,0,1.0
923,9860,10131,0,1.0
924,10088,14914,2,1.0
925,9952,14985,2,1.0
926,9791,15168,2,1.0
927,9892,9903,0,1.0
928,9982,9837,0,1.0
929,9979,14780,2,1.0
930,10014,10030,0,1.0
931,9961,10010,0,1.0
932,10030,9870,0,1.0
933,10195,10005,0,1.0
934,9822,14908,2,1.0
935,10202,15128,2,1.0
936,9878,15003,2,1.0
937,14967,9968,1,1.0
938,14837,9827,1,1.0
939,15022,10245,1,1.0
940,14907,10042,1,1.0
941,15023,9956,1,1.0
942,15032,10028,1,1.0
943,14872,9963,1,1.0
944,10084,15135,2,1.0
945,10024,9920,0,1.0
946,9967,9922,0,1.0
947,9919,10077,0,1.0
948,14921,10078,1,1.0
949,14893,9911,1,1.0
950,14970,9768,1,1.0
951,9976,10226,0,1.0
952,10032,9904,0,1.0
953,9982,14998,2,1.0
954,10162,10017,0,1.0
955,14832,9839,1,1.0
956,15099,9920,1,1.0
957,10071,15043,2,1.0
958,9897,15038,2,1.0
959,10127,15079,2,1.0
960,10111,14940,2,1.0
961,10117,14983,2,1.0
962,10013,10078,0,1.0
963,9976,15027,2,1.0
964,10022,9930,0,1.0
965,10034,10049,0,1.0
966,9961,10098,0,1.0
967,10096,15190,2,1.0
968,9967,15237,2,1.0
969,9860,9961,0,1.0
970,9977,10045,0,1.0
971,15066,9870,1,1.0
972,14955,9989,1,1.0
973,14968,10170,1,1.0
974,10053,10156,0,1.0
975,10043,10032,0,1.0
976,10054,9792,0,1.0
977,9850,9967,0,1.0
978,9874,10016,0,1.0
979,10050,10023,0,1.0
980,10155,9933,0,1.0
981,10100,9898,0,1.0
982,9859,10015,0,1.0
983,14998,10069,1,1.0
984,10068,10120,0,1.0
985,9866,9980,0,1.0
986,10144,9971,0,1.0
987,9877,10245,0,1.0
988,10113,10036,0,1.0
989,9953,9987,0,1.0
990,10030,9843,0,1.0
991,9984,15041,2,1.0
992,9903,15046,2,1.0
993,14858,9953,1,1.0
994,9972,14891,2,1.0
995,9966,15040,2,1.0
996,10175,14886,2,1.0
997,9972,15059,2,1.0
